path_filename,base_filename,package
../c/columbus_dataset.dta,columbus_dataset.dta,spmlreg
../c/columbus.gal,columbus.gal,spmlreg
spmon.ado,spmon.ado,spmon
spmon.hlp,spmon.hlp,spmon
spmstar.ado,spmstar.ado,spmstar
spmstar1_lf.ado,spmstar1_lf.ado,spmstar
spmstar2_lf.ado,spmstar2_lf.ado,spmstar
spmstar3_lf.ado,spmstar3_lf.ado,spmstar
spmstar4_lf.ado,spmstar4_lf.ado,spmstar
spmstar.sthlp,spmstar.sthlp,spmstar
spmstar.dlg,spmstar.dlg,spmstar
spmstar.dta,spmstar.dta,spmstar
SPW1.dta,SPW1.dta,spmstar
SPW2.dta,SPW2.dta,spmstar
SPW3.dta,SPW3.dta,spmstar
SPW4.dta,SPW4.dta,spmstar
spmstard.ado,spmstard.ado,spmstard
spmstard1.ado,spmstard1.ado,spmstard
spmstard2.ado,spmstard2.ado,spmstard
spmstard3.ado,spmstard3.ado,spmstard
spmstard4.ado,spmstard4.ado,spmstard
spmstard5.ado,spmstard5.ado,spmstard
spmstard6.ado,spmstard6.ado,spmstard
spmstard7.ado,spmstard7.ado,spmstard
spmstard8.ado,spmstard8.ado,spmstard
spmstard.sthlp,spmstard.sthlp,spmstard
spmstard.dlg,spmstard.dlg,spmstard
spmstard.do,spmstard.do,spmstard
spmstard.dta,spmstard.dta,spmstard
SPWmcs1.dta,SPWmcs1.dta,spmstard
SPWmcs2.dta,SPWmcs2.dta,spmstard
SPWmcs3.dta,SPWmcs3.dta,spmstard
SPWmcs4.dta,SPWmcs4.dta,spmstard
spmstardh.ado,spmstardh.ado,spmstardh
spmstardh1.ado,spmstardh1.ado,spmstardh
spmstardh2.ado,spmstardh2.ado,spmstardh
spmstardh3.ado,spmstardh3.ado,spmstardh
spmstardh4.ado,spmstardh4.ado,spmstardh
spmstardh.sthlp,spmstardh.sthlp,spmstardh
spmstardh.dlg,spmstardh.dlg,spmstardh
spmstardh.do,spmstardh.do,spmstardh
spmstardh.dta,spmstardh.dta,spmstardh
SPWmcs1.dta,SPWmcs1.dta,spmstardh
SPWmcs2.dta,SPWmcs2.dta,spmstardh
SPWmcs3.dta,SPWmcs3.dta,spmstardh
SPWmcs4.dta,SPWmcs4.dta,spmstardh
spmstardhxt.ado,spmstardhxt.ado,spmstardhxt
spmstardhxt1.ado,spmstardhxt1.ado,spmstardhxt
spmstardhxt2.ado,spmstardhxt2.ado,spmstardhxt
spmstardhxt3.ado,spmstardhxt3.ado,spmstardhxt
spmstardhxt4.ado,spmstardhxt4.ado,spmstardhxt
spmstardhxt.sthlp,spmstardhxt.sthlp,spmstardhxt
spmstardhxt.dlg,spmstardhxt.dlg,spmstardhxt
spmstardhxt.dta,spmstardhxt.dta,spmstardhxt
SPWmxt1.dta,SPWmxt1.dta,spmstardhxt
SPWmxt2.dta,SPWmxt2.dta,spmstardhxt
SPWmxt3.dta,SPWmxt3.dta,spmstardhxt
SPWmxt4.dta,SPWmxt4.dta,spmstardhxt
spmstardhxt.do,spmstardhxt.do,spmstardhxt
spmstardxt.ado,spmstardxt.ado,spmstardxt
spmstardxt01.ado,spmstardxt01.ado,spmstardxt
spmstardxt02.ado,spmstardxt02.ado,spmstardxt
spmstardxt03.ado,spmstardxt03.ado,spmstardxt
spmstardxt04.ado,spmstardxt04.ado,spmstardxt
spmstardxt05.ado,spmstardxt05.ado,spmstardxt
spmstardxt06.ado,spmstardxt06.ado,spmstardxt
spmstardxt07.ado,spmstardxt07.ado,spmstardxt
spmstardxt08.ado,spmstardxt08.ado,spmstardxt
spmstardxt09.ado,spmstardxt09.ado,spmstardxt
spmstardxt10.ado,spmstardxt10.ado,spmstardxt
spmstardxt11.ado,spmstardxt11.ado,spmstardxt
spmstardxt12.ado,spmstardxt12.ado,spmstardxt
spmstardxt.sthlp,spmstardxt.sthlp,spmstardxt
spmstardxt.dlg,spmstardxt.dlg,spmstardxt
spmstardxt.dta,spmstardxt.dta,spmstardxt
SPWmxt1.dta,SPWmxt1.dta,spmstardxt
SPWmxt2.dta,SPWmxt2.dta,spmstardxt
SPWmxt3.dta,SPWmxt3.dta,spmstardxt
SPWmxt4.dta,SPWmxt4.dta,spmstardxt
spmstardxt.do,spmstardxt.do,spmstardxt
spmstarh.ado,spmstarh.ado,spmstarh
spmstarh1.ado,spmstarh1.ado,spmstarh
spmstarh2.ado,spmstarh2.ado,spmstarh
spmstarh3.ado,spmstarh3.ado,spmstarh
spmstarh4.ado,spmstarh4.ado,spmstarh
spmstarh.sthlp,spmstarh.sthlp,spmstarh
spmstarh.dlg,spmstarh.dlg,spmstarh
spmstarh.dta,spmstarh.dta,spmstarh
SPWmcs1.dta,SPWmcs1.dta,spmstarh
SPWmcs2.dta,SPWmcs2.dta,spmstarh
SPWmcs3.dta,SPWmcs3.dta,spmstarh
SPWmcs4.dta,SPWmcs4.dta,spmstarh
spmstarh.do,spmstarh.do,spmstarh
spmstarhxt.ado,spmstarhxt.ado,spmstarhxt
spmstarhxt01.ado,spmstarhxt01.ado,spmstarhxt
spmstarhxt02.ado,spmstarhxt02.ado,spmstarhxt
spmstarhxt03.ado,spmstarhxt03.ado,spmstarhxt
spmstarhxt04.ado,spmstarhxt04.ado,spmstarhxt
spmstarhxt.sthlp,spmstarhxt.sthlp,spmstarhxt
spmstarhxt.dlg,spmstarhxt.dlg,spmstarhxt
spmstarhxt.dta,spmstarhxt.dta,spmstarhxt
SPWmxt1.dta,SPWmxt1.dta,spmstarhxt
SPWmxt2.dta,SPWmxt2.dta,spmstarhxt
SPWmxt3.dta,SPWmxt3.dta,spmstarhxt
SPWmxt4.dta,SPWmxt4.dta,spmstarhxt
spmstarhxt.do,spmstarhxt.do,spmstarhxt
spmstarxt.ado,spmstarxt.ado,spmstarxt
spmstarxt01.ado,spmstarxt01.ado,spmstarxt
spmstarxt02.ado,spmstarxt02.ado,spmstarxt
spmstarxt03.ado,spmstarxt03.ado,spmstarxt
spmstarxt04.ado,spmstarxt04.ado,spmstarxt
spmstarxt05.ado,spmstarxt05.ado,spmstarxt
spmstarxt06.ado,spmstarxt06.ado,spmstarxt
spmstarxt07.ado,spmstarxt07.ado,spmstarxt
spmstarxt08.ado,spmstarxt08.ado,spmstarxt
spmstarxt09.ado,spmstarxt09.ado,spmstarxt
spmstarxt10.ado,spmstarxt10.ado,spmstarxt
spmstarxt11.ado,spmstarxt11.ado,spmstarxt
spmstarxt12.ado,spmstarxt12.ado,spmstarxt
spmstarxt.sthlp,spmstarxt.sthlp,spmstarxt
spmstarxt.dlg,spmstarxt.dlg,spmstarxt
SPWmxt1.dta,SPWmxt1.dta,spmstarxt
SPWmxt2.dta,SPWmxt2.dta,spmstarxt
SPWmxt3.dta,SPWmxt3.dta,spmstarxt
SPWmxt4.dta,SPWmxt4.dta,spmstarxt
spmstarxt.do,spmstarxt.do,spmstarxt
spnorm.ado,spnorm.ado,spnorm
spnorm.sthlp,spnorm.sthlp,spnorm
spmat.ado,spmat.ado,sppack
../_/_spreg_gs2sls.ado,_spreg_gs2sls.ado,sppack
../_/_spreg_ml.ado,_spreg_ml.ado,sppack
../l/lspmat.mlib,lspmat.mlib,sppack
spivreg_postestimation.sthlp,spivreg_postestimation.sthlp,sppack
spivreg.ado,spivreg.ado,sppack
spivreg.sthlp,spivreg.sthlp,sppack
spmat_contiguity.sthlp,spmat_contiguity.sthlp,sppack
spmat_drop.sthlp,spmat_drop.sthlp,sppack
spmat_dta.sthlp,spmat_dta.sthlp,sppack
spmat_eigenvalues.sthlp,spmat_eigenvalues.sthlp,sppack
spmat_export.sthlp,spmat_export.sthlp,sppack
spmat_getmatrix.sthlp,spmat_getmatrix.sthlp,sppack
spmat_graph.sthlp,spmat_graph.sthlp,sppack
spmat_idistance.sthlp,spmat_idistance.sthlp,sppack
spmat_import.sthlp,spmat_import.sthlp,sppack
spmat_lag.sthlp,spmat_lag.sthlp,sppack
spmat_note.sthlp,spmat_note.sthlp,sppack
spmat_permute.sthlp,spmat_permute.sthlp,sppack
spmat_putmatrix.sthlp,spmat_putmatrix.sthlp,sppack
spmat_save.sthlp,spmat_save.sthlp,sppack
spmat_summarize.sthlp,spmat_summarize.sthlp,sppack
spmat_tobanded.sthlp,spmat_tobanded.sthlp,sppack
spmat_use.sthlp,spmat_use.sthlp,sppack
spmat.sthlp,spmat.sthlp,sppack
spreg_estat.ado,spreg_estat.ado,sppack
spreg_p.ado,spreg_p.ado,sppack
spreg_postestimation.sthlp,spreg_postestimation.sthlp,sppack
spreg.ado,spreg.ado,sppack
spreg.sthlp,spreg.sthlp,sppack
sppack_examples.do,sppack_examples.do,sppack
../p/pollute.dta,pollute.dta,sppack
../p/pollutexy.dta,pollutexy.dta,sppack
../p/pollute.spmat,pollute.spmat,sppack
spregcs.ado,spregcs.ado,spregcs
spregcs.sthlp,spregcs.sthlp,spregcs
spregcs.dlg,spregcs.dlg,spregcs
spregcs01.ado,spregcs01.ado,spregcs
spregcs02.ado,spregcs02.ado,spregcs
spregcs03.ado,spregcs03.ado,spregcs
spregcs04.ado,spregcs04.ado,spregcs
spregcs05.ado,spregcs05.ado,spregcs
spregcs06.ado,spregcs06.ado,spregcs
spregcs07.ado,spregcs07.ado,spregcs
spregcs08.ado,spregcs08.ado,spregcs
spregcs09.ado,spregcs09.ado,spregcs
spregcs10.ado,spregcs10.ado,spregcs
spregcs11.ado,spregcs11.ado,spregcs
spregcs12.ado,spregcs12.ado,spregcs
spregcs13.ado,spregcs13.ado,spregcs
spregcs14.ado,spregcs14.ado,spregcs
spregcs15.ado,spregcs15.ado,spregcs
spregcs16.ado,spregcs16.ado,spregcs
spregcs17.ado,spregcs17.ado,spregcs
spregcs18.ado,spregcs18.ado,spregcs
spregcs19.ado,spregcs19.ado,spregcs
spregcs20.ado,spregcs20.ado,spregcs
spregcs21.ado,spregcs21.ado,spregcs
spregcs22.ado,spregcs22.ado,spregcs
spregcs23.ado,spregcs23.ado,spregcs
spregcs24.ado,spregcs24.ado,spregcs
spregcs25.ado,spregcs25.ado,spregcs
spregcs26.ado,spregcs26.ado,spregcs
spregcs27.ado,spregcs27.ado,spregcs
spregcs28.ado,spregcs28.ado,spregcs
spregcs29.ado,spregcs29.ado,spregcs
spregcs30.ado,spregcs30.ado,spregcs
spregcs31.ado,spregcs31.ado,spregcs
spregcs32.ado,spregcs32.ado,spregcs
spregcs33.ado,spregcs33.ado,spregcs
spregcs34.ado,spregcs34.ado,spregcs
spregcs35.ado,spregcs35.ado,spregcs
spregcs36.ado,spregcs36.ado,spregcs
spregcs37.ado,spregcs37.ado,spregcs
spregcs.dta,spregcs.dta,spregcs
spregcs1.dta,spregcs1.dta,spregcs
spregcs2.dta,spregcs2.dta,spregcs
spregcs3.dta,spregcs3.dta,spregcs
SPWcs.dta,SPWcs.dta,spregcs
SPWcs1.dta,SPWcs1.dta,spregcs
SPWmcs1.dta,SPWmcs1.dta,spregcs
SPWmcs2.dta,SPWmcs2.dta,spregcs
SPWmcs3.dta,SPWmcs3.dta,spregcs
SPWmcs4.dta,SPWmcs4.dta,spregcs
spregcs.do,spregcs.do,spregcs
spregdhp.ado,spregdhp.ado,spregdhp
spregdhp.sthlp,spregdhp.sthlp,spregdhp
spregdhp.dlg,spregdhp.dlg,spregdhp
spregdhp.do,spregdhp.do,spregdhp
spregdhp.dta,spregdhp.dta,spregdhp
SPWxt.dta,SPWxt.dta,spregdhp
spregdpd.ado,spregdpd.ado,spregdpd
spregdpd.sthlp,spregdpd.sthlp,spregdpd
spregdpd.dlg,spregdpd.dlg,spregdpd
spregdpd.do,spregdpd.do,spregdpd
spregdpd.dta,spregdpd.dta,spregdpd
SPWxt.dta,SPWxt.dta,spregdpd
spregfext.ado,spregfext.ado,spregfext
spregfext.sthlp,spregfext.sthlp,spregfext
spregfext.dlg,spregfext.dlg,spregfext
spregfext.do,spregfext.do,spregfext
spregfext.dta,spregfext.dta,spregfext
SPWxt.dta,SPWxt.dta,spregfext
spreghetxt.ado,spreghetxt.ado,spreghetxt
spreghetxt1.ado,spreghetxt1.ado,spreghetxt
spreghetxt2.ado,spreghetxt2.ado,spreghetxt
spreghetxt.sthlp,spreghetxt.sthlp,spreghetxt
spreghetxt.dlg,spreghetxt.dlg,spreghetxt
spreghetxt.dta,spreghetxt.dta,spreghetxt
SPWxt.dta,SPWxt.dta,spreghetxt
spreghetxt.do,spreghetxt.do,spreghetxt
spregrext.ado,spregrext.ado,spregrext
spregrext.sthlp,spregrext.sthlp,spregrext
spregrext.dlg,spregrext.dlg,spregrext
spregrext.do,spregrext.do,spregrext
spregrext.dta,spregrext.dta,spregrext
SPWxt.dta,SPWxt.dta,spregrext
spregsac.ado,spregsac.ado,spregsac
spregsac1.ado,spregsac1.ado,spregsac
spregsac2.ado,spregsac2.ado,spregsac
spregsac3.ado,spregsac3.ado,spregsac
spregsac.sthlp,spregsac.sthlp,spregsac
spregsac.dlg,spregsac.dlg,spregsac
spregsac.dta,spregsac.dta,spregsac
SPWcs.dta,SPWcs.dta,spregsac
spregsac.do,spregsac.do,spregsac
spregsacxt.ado,spregsacxt.ado,spregsacxt
spregsacxt1.ado,spregsacxt1.ado,spregsacxt
spregsacxt2.ado,spregsacxt2.ado,spregsacxt
spregsacxt3.ado,spregsacxt3.ado,spregsacxt
spregsacxt.sthlp,spregsacxt.sthlp,spregsacxt
spregsacxt.dlg,spregsacxt.dlg,spregsacxt
spregsacxt.dta,spregsacxt.dta,spregsacxt
SPWxt.dta,SPWxt.dta,spregsacxt
spregsacxt.do,spregsacxt.do,spregsacxt
spregsar.ado,spregsar.ado,spregsar
spregsar1.ado,spregsar1.ado,spregsar
spregsar2.ado,spregsar2.ado,spregsar
spregsar3.ado,spregsar3.ado,spregsar
spregsar4.ado,spregsar4.ado,spregsar
spregsar.sthlp,spregsar.sthlp,spregsar
spregsar.dlg,spregsar.dlg,spregsar
spregsar.do,spregsar.do,spregsar
spregsar.dta,spregsar.dta,spregsar
SPWcs.dta,SPWcs.dta,spregsar
spregsarxt.ado,spregsarxt.ado,spregsarxt
spregsarxt1.ado,spregsarxt1.ado,spregsarxt
spregsarxt2.ado,spregsarxt2.ado,spregsarxt
spregsarxt3.ado,spregsarxt3.ado,spregsarxt
spregsarxt.sthlp,spregsarxt.sthlp,spregsarxt
spregsarxt.dlg,spregsarxt.dlg,spregsarxt
spregsarxt.dta,spregsarxt.dta,spregsarxt
SPWxt.dta,SPWxt.dta,spregsarxt
spregsarxt.do,spregsarxt.do,spregsarxt
spregsdm.ado,spregsdm.ado,spregsdm
spregsdm1.ado,spregsdm1.ado,spregsdm
spregsdm2.ado,spregsdm2.ado,spregsdm
spregsdm3.ado,spregsdm3.ado,spregsdm
spregsdm4.ado,spregsdm4.ado,spregsdm
spregsdm.sthlp,spregsdm.sthlp,spregsdm
spregsdm.dlg,spregsdm.dlg,spregsdm
spregsdm.dta,spregsdm.dta,spregsdm
SPWcs.dta,SPWcs.dta,spregsdm
spregsdm.do,spregsdm.do,spregsdm
spregsdmxt.ado,spregsdmxt.ado,spregsdmxt
spregsdmxt1.ado,spregsdmxt1.ado,spregsdmxt
spregsdmxt2.ado,spregsdmxt2.ado,spregsdmxt
spregsdmxt3.ado,spregsdmxt3.ado,spregsdmxt
spregsdmxt4.ado,spregsdmxt4.ado,spregsdmxt
spregsdmxt.sthlp,spregsdmxt.sthlp,spregsdmxt
spregsdmxt.dlg,spregsdmxt.dlg,spregsdmxt
spregsdmxt.dta,spregsdmxt.dta,spregsdmxt
SPWxt.dta,SPWxt.dta,spregsdmxt
spregsdmxt.do,spregsdmxt.do,spregsdmxt
spregsem.ado,spregsem.ado,spregsem
spregsem1.ado,spregsem1.ado,spregsem
spregsem2.ado,spregsem2.ado,spregsem
spregsem3.ado,spregsem3.ado,spregsem
spregsem.sthlp,spregsem.sthlp,spregsem
spregsem.dlg,spregsem.dlg,spregsem
spregsem.dta,spregsem.dta,spregsem
SPWcs.dta,SPWcs.dta,spregsem
spregsem.do,spregsem.do,spregsem
spregsemxt.ado,spregsemxt.ado,spregsemxt
spregsemxt1.ado,spregsemxt1.ado,spregsemxt
spregsemxt2.ado,spregsemxt2.ado,spregsemxt
spregsemxt3.ado,spregsemxt3.ado,spregsemxt
spregsemxt.sthlp,spregsemxt.sthlp,spregsemxt
spregsemxt.dlg,spregsemxt.dlg,spregsemxt
spregsemxt.dta,spregsemxt.dta,spregsemxt
SPWxt.dta,SPWxt.dta,spregsemxt
spregsemxt.do,spregsemxt.do,spregsemxt
spregxt.ado,spregxt.ado,spregxt
spregxt.sthlp,spregxt.sthlp,spregxt
spregxt.dlg,spregxt.dlg,spregxt
spregxt01.ado,spregxt01.ado,spregxt
spregxt02.ado,spregxt02.ado,spregxt
spregxt03.ado,spregxt03.ado,spregxt
spregxt04.ado,spregxt04.ado,spregxt
spregxt05.ado,spregxt05.ado,spregxt
spregxt06.ado,spregxt06.ado,spregxt
spregxt07.ado,spregxt07.ado,spregxt
spregxt08.ado,spregxt08.ado,spregxt
spregxt09.ado,spregxt09.ado,spregxt
spregxt10.ado,spregxt10.ado,spregxt
spregxt11.ado,spregxt11.ado,spregxt
spregxt12.ado,spregxt12.ado,spregxt
spregxt13.ado,spregxt13.ado,spregxt
spregxt14.ado,spregxt14.ado,spregxt
spregxt15.ado,spregxt15.ado,spregxt
spregxt16.ado,spregxt16.ado,spregxt
spregxt17.ado,spregxt17.ado,spregxt
spregxt18.ado,spregxt18.ado,spregxt
spregxt19.ado,spregxt19.ado,spregxt
spregxt20.ado,spregxt20.ado,spregxt
spregxt21.ado,spregxt21.ado,spregxt
spregxt22.ado,spregxt22.ado,spregxt
spregxt23.ado,spregxt23.ado,spregxt
spregxt24.ado,spregxt24.ado,spregxt
spregxt25.ado,spregxt25.ado,spregxt
spregxt26.ado,spregxt26.ado,spregxt
spregxt27.ado,spregxt27.ado,spregxt
spregxt28.ado,spregxt28.ado,spregxt
spregxt29.ado,spregxt29.ado,spregxt
spregxt30.ado,spregxt30.ado,spregxt
spregxt31.ado,spregxt31.ado,spregxt
spregxt32.ado,spregxt32.ado,spregxt
spregxt33.ado,spregxt33.ado,spregxt
spregxt34.ado,spregxt34.ado,spregxt
spregxt35.ado,spregxt35.ado,spregxt
spregxt36.ado,spregxt36.ado,spregxt
spregxt37.ado,spregxt37.ado,spregxt
spregxt.dta,spregxt.dta,spregxt
spregxt1.dta,spregxt1.dta,spregxt
SPWxt.dta,SPWxt.dta,spregxt
SPWxt1.dta,SPWxt1.dta,spregxt
SPWmxt1.dta,SPWmxt1.dta,spregxt
SPWmxt2.dta,SPWmxt2.dta,spregxt
SPWmxt3.dta,SPWmxt3.dta,spregxt
SPWmxt4.dta,SPWmxt4.dta,spregxt
spregxt.do,spregxt.do,spregxt
sproper.ado,sproper.ado,sproper
slower.ado,slower.ado,sproper
supper.ado,supper.ado,sproper
sproper.sthlp,sproper.sthlp,sproper
spseudor2.ado,spseudor2.ado,spseudor2
spseudor2.sthlp,spseudor2.sthlp,spseudor2
spspc.ado,spspc.ado,spspc
spspc.hlp,spspc.hlp,spspc
spsurv.ado,spsurv.ado,spsurv
spsur_ll.ado,spsur_ll.ado,spsurv
spsurv.hlp,spsurv.hlp,spsurv
sptobitmstar.ado,sptobitmstar.ado,sptobitmstar
sptobitmstar1.ado,sptobitmstar1.ado,sptobitmstar
sptobitmstar2.ado,sptobitmstar2.ado,sptobitmstar
sptobitmstar3.ado,sptobitmstar3.ado,sptobitmstar
sptobitmstar4.ado,sptobitmstar4.ado,sptobitmstar
sptobitmstar5.ado,sptobitmstar5.ado,sptobitmstar
sptobitmstar6.ado,sptobitmstar6.ado,sptobitmstar
sptobitmstar7.ado,sptobitmstar7.ado,sptobitmstar
sptobitmstar8.ado,sptobitmstar8.ado,sptobitmstar
sptobitmstar.sthlp,sptobitmstar.sthlp,sptobitmstar
sptobitmstar.dlg,sptobitmstar.dlg,sptobitmstar
sptobitmstar.dta,sptobitmstar.dta,sptobitmstar
SPWcs1.dta,SPWcs1.dta,sptobitmstar
SPWcs2.dta,SPWcs2.dta,sptobitmstar
SPWcs3.dta,SPWcs3.dta,sptobitmstar
SPWcs4.dta,SPWcs4.dta,sptobitmstar
sptobitmstar.do,sptobitmstar.do,sptobitmstar
sptobitmstard.ado,sptobitmstard.ado,sptobitmstard
sptobitmstard2.ado,sptobitmstard2.ado,sptobitmstard
sptobitmstard3.ado,sptobitmstard3.ado,sptobitmstard
sptobitmstard4.ado,sptobitmstard4.ado,sptobitmstard
sptobitmstard5.ado,sptobitmstard5.ado,sptobitmstard
sptobitmstard6.ado,sptobitmstard6.ado,sptobitmstard
sptobitmstard7.ado,sptobitmstard7.ado,sptobitmstard
sptobitmstard8.ado,sptobitmstard8.ado,sptobitmstard
sptobitmstard.sthlp,sptobitmstard.sthlp,sptobitmstard
sptobitmstard.dlg,sptobitmstard.dlg,sptobitmstard
sptobitmstard.dta,sptobitmstard.dta,sptobitmstard
SPWmcs1.dta,SPWmcs1.dta,sptobitmstard
SPWmcs2.dta,SPWmcs2.dta,sptobitmstard
SPWmcs3.dta,SPWmcs3.dta,sptobitmstard
SPWmcs4.dta,SPWmcs4.dta,sptobitmstard
sptobitmstard.do,sptobitmstard.do,sptobitmstard
sptobitmstardh.ado,sptobitmstardh.ado,sptobitmstardh
sptobitmstardh1.ado,sptobitmstardh1.ado,sptobitmstardh
sptobitmstardh2.ado,sptobitmstardh2.ado,sptobitmstardh
sptobitmstardh3.ado,sptobitmstardh3.ado,sptobitmstardh
sptobitmstardh4.ado,sptobitmstardh4.ado,sptobitmstardh
sptobitmstardh.sthlp,sptobitmstardh.sthlp,sptobitmstardh
sptobitmstardh.dlg,sptobitmstardh.dlg,sptobitmstardh
sptobitmstardh.dta,sptobitmstardh.dta,sptobitmstardh
SPWcs1.dta,SPWcs1.dta,sptobitmstardh
SPWcs2.dta,SPWcs2.dta,sptobitmstardh
SPWcs3.dta,SPWcs3.dta,sptobitmstardh
SPWcs4.dta,SPWcs4.dta,sptobitmstardh
sptobitmstardh.do,sptobitmstardh.do,sptobitmstardh
sptobitmstardhxt.ado,sptobitmstardhxt.ado,sptobitmstardhxt
sptobitmstardhxt1.ado,sptobitmstardhxt1.ado,sptobitmstardhxt
sptobitmstardhxt2.ado,sptobitmstardhxt2.ado,sptobitmstardhxt
sptobitmstardhxt3.ado,sptobitmstardhxt3.ado,sptobitmstardhxt
sptobitmstardhxt4.ado,sptobitmstardhxt4.ado,sptobitmstardhxt
sptobitmstardhxt.sthlp,sptobitmstardhxt.sthlp,sptobitmstardhxt
sptobitmstardhxt.dlg,sptobitmstardhxt.dlg,sptobitmstardhxt
sptobitmstardhxt.dta,sptobitmstardhxt.dta,sptobitmstardhxt
SPWmxt1.dta,SPWmxt1.dta,sptobitmstardhxt
SPWmxt2.dta,SPWmxt2.dta,sptobitmstardhxt
SPWmxt3.dta,SPWmxt3.dta,sptobitmstardhxt
SPWmxt4.dta,SPWmxt4.dta,sptobitmstardhxt
sptobitmstardhxt.do,sptobitmstardhxt.do,sptobitmstardhxt
sptobitmstardxt.ado,sptobitmstardxt.ado,sptobitmstardxt
sptobitmstardxt01.ado,sptobitmstardxt01.ado,sptobitmstardxt
sptobitmstardxt02.ado,sptobitmstardxt02.ado,sptobitmstardxt
sptobitmstardxt03.ado,sptobitmstardxt03.ado,sptobitmstardxt
sptobitmstardxt04.ado,sptobitmstardxt04.ado,sptobitmstardxt
sptobitmstardxt05.ado,sptobitmstardxt05.ado,sptobitmstardxt
sptobitmstardxt06.ado,sptobitmstardxt06.ado,sptobitmstardxt
sptobitmstardxt07.ado,sptobitmstardxt07.ado,sptobitmstardxt
sptobitmstardxt08.ado,sptobitmstardxt08.ado,sptobitmstardxt
sptobitmstardxt09.ado,sptobitmstardxt09.ado,sptobitmstardxt
sptobitmstardxt10.ado,sptobitmstardxt10.ado,sptobitmstardxt
sptobitmstardxt11.ado,sptobitmstardxt11.ado,sptobitmstardxt
sptobitmstardxt12.ado,sptobitmstardxt12.ado,sptobitmstardxt
sptobitmstardxt.sthlp,sptobitmstardxt.sthlp,sptobitmstardxt
sptobitmstardxt.dlg,sptobitmstardxt.dlg,sptobitmstardxt
sptobitmstardxt.dta,sptobitmstardxt.dta,sptobitmstardxt
SPWmxt1.dta,SPWmxt1.dta,sptobitmstardxt
SPWmxt2.dta,SPWmxt2.dta,sptobitmstardxt
SPWmxt3.dta,SPWmxt3.dta,sptobitmstardxt
SPWmxt4.dta,SPWmxt4.dta,sptobitmstardxt
sptobitmstardxt.do,sptobitmstardxt.do,sptobitmstardxt
sptobitmstarh.ado,sptobitmstarh.ado,sptobitmstarh
sptobitmstarh1.ado,sptobitmstarh1.ado,sptobitmstarh
sptobitmstarh2.ado,sptobitmstarh2.ado,sptobitmstarh
sptobitmstarh3.ado,sptobitmstarh3.ado,sptobitmstarh
sptobitmstarh4.ado,sptobitmstarh4.ado,sptobitmstarh
sptobitmstarh.sthlp,sptobitmstarh.sthlp,sptobitmstarh
sptobitmstarh.dlg,sptobitmstarh.dlg,sptobitmstarh
sptobitmstarh.dta,sptobitmstarh.dta,sptobitmstarh
SPWcs1.dta,SPWcs1.dta,sptobitmstarh
SPWcs2.dta,SPWcs2.dta,sptobitmstarh
SPWcs3.dta,SPWcs3.dta,sptobitmstarh
SPWcs4.dta,SPWcs4.dta,sptobitmstarh
sptobitmstarh.do,sptobitmstarh.do,sptobitmstarh
sptobitmstarhxt.ado,sptobitmstarhxt.ado,sptobitmstarhxt
sptobitmstarhxt1.ado,sptobitmstarhxt1.ado,sptobitmstarhxt
sptobitmstarhxt2.ado,sptobitmstarhxt2.ado,sptobitmstarhxt
sptobitmstarhxt3.ado,sptobitmstarhxt3.ado,sptobitmstarhxt
sptobitmstarhxt4.ado,sptobitmstarhxt4.ado,sptobitmstarhxt
sptobitmstarhxt.sthlp,sptobitmstarhxt.sthlp,sptobitmstarhxt
sptobitmstarhxt.dlg,sptobitmstarhxt.dlg,sptobitmstarhxt
SPWmxt1.dta,SPWmxt1.dta,sptobitmstarhxt
SPWmxt2.dta,SPWmxt2.dta,sptobitmstarhxt
SPWmxt3.dta,SPWmxt3.dta,sptobitmstarhxt
SPWmxt4.dta,SPWmxt4.dta,sptobitmstarhxt
sptobitmstarhxt.do,sptobitmstarhxt.do,sptobitmstarhxt
sptobitmstarxt.ado,sptobitmstarxt.ado,sptobitmstarxt
sptobitmstarxt01.ado,sptobitmstarxt01.ado,sptobitmstarxt
sptobitmstarxt02.ado,sptobitmstarxt02.ado,sptobitmstarxt
sptobitmstarxt03.ado,sptobitmstarxt03.ado,sptobitmstarxt
sptobitmstarxt04.ado,sptobitmstarxt04.ado,sptobitmstarxt
sptobitmstarxt05.ado,sptobitmstarxt05.ado,sptobitmstarxt
sptobitmstarxt06.ado,sptobitmstarxt06.ado,sptobitmstarxt
sptobitmstarxt07.ado,sptobitmstarxt07.ado,sptobitmstarxt
sptobitmstarxt08.ado,sptobitmstarxt08.ado,sptobitmstarxt
sptobitmstarxt09.ado,sptobitmstarxt09.ado,sptobitmstarxt
sptobitmstarxt10.ado,sptobitmstarxt10.ado,sptobitmstarxt
sptobitmstarxt11.ado,sptobitmstarxt11.ado,sptobitmstarxt
sptobitmstarxt12.ado,sptobitmstarxt12.ado,sptobitmstarxt
sptobitmstarxt.sthlp,sptobitmstarxt.sthlp,sptobitmstarxt
sptobitmstarxt.dlg,sptobitmstarxt.dlg,sptobitmstarxt
SPWmxt1.dta,SPWmxt1.dta,sptobitmstarxt
SPWmxt2.dta,SPWmxt2.dta,sptobitmstarxt
SPWmxt3.dta,SPWmxt3.dta,sptobitmstarxt
SPWmxt4.dta,SPWmxt4.dta,sptobitmstarxt
